date,match,player,rating_before,P,E,rating_after,system
2016-02-07 00:00:00.000000,"Germany - Italy, 1 - 1",Mesut Ozil,3.238198733564552,7.43880757138173,6.610932526315789,3.6042066482252837,tuned
2016-02-06 23:59:59.999999,"Germany - Italy, 1 - 1",Thomas Muller,3.238198733564552,,,3.238198733564552,tuned
2016-02-07 00:00:00.000000,"Germany - Italy, 1 - 1",Thomas Muller,3.238198733564552,6.801307571381731,6.610932526315789,3.3223645429621262,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Alfred Finnbogason,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Alfred Finnbogason,3.238198733564552,6.273142544323292,5.853037789473684,3.374401117242109,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Gylfi Sigurdsson,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Gylfi Sigurdsson,3.238198733564552,6.3275586520203655,5.853037789473684,3.5528809897797196,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Hugo Lloris,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Hugo Lloris,3.238198733564552,6.9488086520203645,6.610932526315789,3.3875755470339435,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Kingsley Coman,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Kingsley Coman,3.238198733564552,6.076433719672884,6.610932526315789,3.2119426518347254,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Laurent Koscielny,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Laurent Koscielny,3.238198733564552,6.910058652020365,6.610932526315789,3.34399492118217,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Moussa Sissoko,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Moussa Sissoko,3.238198733564552,7.648808652020365,6.610932526315789,3.6970492312444696,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Olivier Giroud,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Olivier Giroud,3.238198733564552,9.528808652020363,6.610932526315789,4.098204328509057,tuned
2016-03-06 23:59:59.999999,"France - Iceland, 5 - 2",Paul Pogba,3.238198733564552,,,3.238198733564552,tuned
2016-03-07 00:00:00.000000,"France - Iceland, 5 - 2",Paul Pogba,3.238198733564552,8.090058652020367,6.610932526315789,3.892128178612891,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Andy King,3.0733853649610765,6.706308652020365,5.726722,3.759096021375332,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Ashley Williams,3.9645224376989683,7.070058652020366,5.726722,4.904858094113225,tuned
2016-06-06 23:59:59.999999,"Portugal - Wales, 2 - 0",Cedric Soares,3.238198733564552,,,3.238198733564552,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Cedric Soares,3.238198733564552,7.446308652020365,6.105669368421053,4.028470311265199,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Hal Robson-Kanu,3.7005917337308167,6.246308652020366,5.726722,3.9551891932207957,tuned
2016-06-06 23:59:59.999999,"Portugal - Wales, 2 - 0",Joao Mario,3.238198733564552,,,3.238198733564552,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Joao Mario,3.238198733564552,6.422558652020365,6.105669368421053,3.4249966270546732,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Joe Allen,3.4268119113831785,6.173808652020366,5.726722,3.739772567797435,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Sam Vokes,3.5807011544347604,6.418142544323293,5.726722,3.7527880454663354,tuned
2016-06-07 00:00:00.000000,"Portugal - Wales, 2 - 0",Wayne Hennessey,3.383154016646336,6.6050586520203645,5.726722,3.9979896730605917,tuned
2016-07-06 23:59:59.999999,"Germany - France, 0 - 2",Emre Can,3.238198733564552,,,3.238198733564552,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Emre Can,3.238198733564552,6.467557571381731,5.853037789473684,3.5415774469486294,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Hugo Lloris,3.3875755470339435,8.17630757138173,6.105669368421053,4.608162277200238,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Jerome Boateng,3.404154016646337,7.155057571381731,5.853037789473684,3.9893776449355327,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Jonas Hector,3.6174698061200203,6.7450575713817305,5.853037789473684,4.209019766753777,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Joshua Kimmich,3.5091540166463364,6.881307571381731,5.853037789473684,4.191059240437989,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Laurent Koscielny,3.34399492118217,7.630057571381731,6.105669368421053,4.242581651348464,tuned
2016-07-06 23:59:59.999999,"Germany - France, 0 - 2",Leroy Sane,3.238198733564552,,,3.238198733564552,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Leroy Sane,3.238198733564552,6.155640383046023,5.853037789473684,3.2627254700962043,tuned
2016-07-06 23:59:59.999999,"Germany - France, 0 - 2",Mario Gotze,3.238198733564552,,,3.238198733564552,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Mario Gotze,3.238198733564552,6.080640383046023,5.853037789473684,3.3891351903546294,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Mesut Ozil,3.6042066482252837,7.35755757138173,5.853037789473684,4.601940819385357,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Moussa Sissoko,3.6970492312444696,6.768807571381731,6.105669368421053,4.087951750884448,tuned
2016-07-06 23:59:59.999999,"Germany - France, 0 - 2",N'Golo Kante,3.238198733564552,,,3.238198733564552,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",N'Golo Kante,3.238198733564552,6.780640383046023,6.105669368421053,3.322195126495659,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Olivier Giroud,4.098204328509057,6.783807571381731,6.105669368421053,4.444649670091776,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Paul Pogba,3.892128178612891,7.648807571381731,6.105669368421053,4.801767540358133,tuned
2016-07-06 23:59:59.999999,"Germany - France, 0 - 2",Shkodran Mustafi,3.238198733564552,,,3.238198733564552,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Shkodran Mustafi,3.238198733564552,6.320640383046023,5.853037789473684,3.3381180246121147,tuned
2016-07-07 00:00:00.000000,"Germany - France, 0 - 2",Thomas Muller,3.3223645429621262,6.486307571381731,5.853037789473684,3.7423223983327256,tuned
2016-10-05 23:59:59.999999,"France - Romania, 2 - 1",Anthony Martial,3.238198733564552,,,3.238198733564552,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Anthony Martial,3.238198733564552,6.276433719672884,8.126722,3.238198733564552,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Hugo Lloris,4.608162277200238,6.678808652020365,8.126722,4.608162277200238,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Kingsley Coman,3.2119426518347254,6.546433719672884,8.126722,3.2119426518347254,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Laurent Koscielny,4.242581651348464,7.003808652020365,8.126722,4.242581651348464,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Moussa Sissoko,4.087951750884448,6.026433719672884,8.126722,4.087951750884448,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",N'Golo Kante,3.322195126495659,7.680058652020365,8.126722,3.322195126495659,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Olivier Giroud,4.444649670091776,7.243808652020365,8.126722,4.444649670091776,tuned
2016-10-06 00:00:00.000000,"France - Romania, 2 - 1",Paul Pogba,4.801767540358133,6.536308652020365,8.126722,4.801767540358133,tuned
2016-11-05 23:59:59.999999,"Albania - Switzerland, 0 - 1",Admir Mehmedi,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Albania - Switzerland, 0 - 1",Admir Mehmedi,3.238198733564552,7.012558652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"Albania - Switzerland, 0 - 1",Breel Embolo,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Albania - Switzerland, 0 - 1",Breel Embolo,3.238198733564552,6.426433719672883,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"Albania - Switzerland, 0 - 1",Gelson Fernandes,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Albania - Switzerland, 0 - 1",Gelson Fernandes,3.238198733564552,6.076433719672884,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"Albania - Switzerland, 0 - 1",Granit Xhaka,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Albania - Switzerland, 0 - 1",Granit Xhaka,3.238198733564552,7.490058652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"Albania - Switzerland, 0 - 1",Xherdan Shaqiri,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Albania - Switzerland, 0 - 1",Xherdan Shaqiri,3.238198733564552,7.877558652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"Albania - Switzerland, 0 - 1",Yann Sommer,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Albania - Switzerland, 0 - 1",Yann Sommer,3.238198733564552,7.9488086520203645,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Chris Smalling,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Chris Smalling,3.238198733564552,7.255058652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Dele Alli,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Dele Alli,3.238198733564552,6.925058652020366,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Eric Dier,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Eric Dier,3.238198733564552,7.755058652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Gary Cahill,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Gary Cahill,3.238198733564552,7.102558652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Harry Kane,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Harry Kane,3.238198733564552,7.110058652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Jack Wilshere,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Jack Wilshere,3.238198733564552,6.266433719672883,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",James Milner,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",James Milner,3.238198733564552,5.996433719672884,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Joe Hart,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Joe Hart,3.238198733564552,6.462558652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Kyle Walker,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Kyle Walker,3.238198733564552,7.401308652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Raheem Sterling,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Raheem Sterling,3.238198733564552,7.148808652020365,8.126722,3.238198733564552,tuned
2016-11-05 23:59:59.999999,"England - Russia, 1 - 1",Wayne Rooney,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"England - Russia, 1 - 1",Wayne Rooney,3.238198733564552,7.453808652020365,8.126722,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Wales - Slovakia, 2 - 1",Aaron Ramsey,4.041890858751599,7.1200575713817305,7.116195684210526,4.043003804949242,tuned
2016-11-06 00:00:00.000000,"Wales - Slovakia, 2 - 1",Ashley Williams,4.904858094113225,7.038142544323292,7.116195684210526,4.88185295814646,tuned
2016-11-06 00:00:00.000000,"Wales - Slovakia, 2 - 1",Ben Davies,3.458311911383179,7.677557571381731,7.116195684210526,3.623765941286271,tuned
2016-11-06 00:00:00.000000,"Wales - Slovakia, 2 - 1",Hal Robson-Kanu,3.9551891932207957,7.735640383046023,7.116195684210526,3.9937324189261156,tuned
2016-11-06 00:00:00.000000,"Wales - Slovakia, 2 - 1",Joe Allen,3.739772567797435,7.0350575713817305,7.116195684210526,3.7158581766478953,tuned
2016-11-05 23:59:59.999999,"Wales - Slovakia, 2 - 1",Peter Pekarik,3.238198733564552,,,3.238198733564552,tuned
2016-11-06 00:00:00.000000,"Wales - Slovakia, 2 - 1",Peter Pekarik,3.238198733564552,6.30380757138173,6.105669368421053,3.3549959900466355,tuned
2016-12-05 23:59:59.999999,"Germany - Ukraine, 2 - 0",Andre Schurrle,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Andre Schurrle,3.238198733564552,6.530640383046023,8.126722,3.238198733564552,tuned
2016-12-05 23:59:59.999999,"Germany - Ukraine, 2 - 0",Andriy Yarmolenko,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Andriy Yarmolenko,3.238198733564552,6.60255757138173,6.105669368421053,3.5311012532045307,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Jerome Boateng,3.9893776449355327,7.677557571381731,8.126722,3.9893776449355327,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Jonas Hector,4.209019766753777,7.046307571381731,8.126722,4.209019766753777,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Mario Gotze,3.3891351903546294,6.96880757138173,8.126722,3.3891351903546294,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Mesut Ozil,4.601940819385357,7.4500575713817305,8.126722,4.601940819385357,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Shkodran Mustafi,3.3381180246121147,8.245057571381732,8.126722,3.3381180246121147,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Thomas Muller,3.7423223983327256,6.88880757138173,8.126722,3.7423223983327256,tuned
2016-12-05 23:59:59.999999,"Germany - Ukraine, 2 - 0",Yevhen Konoplyanka,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Germany - Ukraine, 2 - 0",Yevhen Konoplyanka,3.238198733564552,6.4100575713817305,6.105669368421053,3.4176275689940043,tuned
2016-12-05 23:59:59.999999,"Poland - Northern Ireland, 1 - 0",Grzegorz Krychowiak,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Poland - Northern Ireland, 1 - 0",Grzegorz Krychowiak,3.238198733564552,7.3550586520203645,7.116195684210526,3.3086004503927144,tuned
2016-12-05 23:59:59.999999,"Poland - Northern Ireland, 1 - 0",Jonny Evans,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Poland - Northern Ireland, 1 - 0",Jonny Evans,3.238198733564552,7.3863086520203645,6.610932526315789,3.5809965996655215,tuned
2016-12-05 23:59:59.999999,"Poland - Northern Ireland, 1 - 0",Lukasz Piszczek,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Poland - Northern Ireland, 1 - 0",Lukasz Piszczek,3.238198733564552,7.173808652020366,7.116195684210526,3.255179397761136,tuned
2016-12-05 23:59:59.999999,"Poland - Northern Ireland, 1 - 0",Robert Lewandowski,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Poland - Northern Ireland, 1 - 0",Robert Lewandowski,3.238198733564552,6.231308652020365,7.116195684210526,2.9773899240769257,tuned
2016-12-05 23:59:59.999999,"Poland - Northern Ireland, 1 - 0",Steven Davis,3.238198733564552,,,3.238198733564552,tuned
2016-12-06 00:00:00.000000,"Poland - Northern Ireland, 1 - 0",Steven Davis,3.238198733564552,6.888808652020365,6.610932526315789,3.3610492312444693,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Aaron Ramsey,4.043003804949242,7.355689354801847,7.495143052631579,4.017314965875344,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Alex Iwobi,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Alex Iwobi,3.238198733564552,7.978189354801847,7.495143052631579,3.3083958131489446,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Alexandre Lacazette,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Alexandre Lacazette,3.238198733564552,7.273189354801847,7.495143052631579,3.20594405876298,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Alexis Sanchez,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Alexis Sanchez,3.238198733564552,8.798189354801849,7.495143052631579,3.4782335787011807,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Anthony Knockaert,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Anthony Knockaert,3.238198733564552,5.978189354801849,6.358300947368421,3.2077008911668132,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Bruno,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Bruno,3.238198733564552,6.6631893548018475,6.358300947368421,3.395456964767056,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Dale Stephens,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Dale Stephens,3.238198733564552,6.963189354801848,6.358300947368421,3.5501938068723193,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Davy Propper,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Davy Propper,3.238198733564552,6.445689354801848,6.358300947368421,3.2832727542407403,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Ezequiel Schelotto,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Ezequiel Schelotto,3.238198733564552,6.210689354801847,6.358300947368421,3.1620622279249506,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Gaetan Bong,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Gaetan Bong,3.238198733564552,6.588189354801848,6.358300947368421,3.3567727542407404,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Glenn Murray,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Glenn Murray,3.238198733564552,6.2881893548018475,6.358300947368421,3.232573405786696,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Granit Xhaka,3.238198733564552,7.315689354801847,7.495143052631579,3.2077125936700854,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Hector Bellerin,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Hector Bellerin,3.238198733564552,7.083189354801847,7.495143052631579,3.1623125260696012,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Jose Izquierdo,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Jose Izquierdo,3.238198733564552,6.235689354801847,6.358300947368421,3.1847945732466663,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Lewis Dunk,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Lewis Dunk,3.238198733564552,7.505689354801848,6.358300947368421,3.830009596346004,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Mat Ryan,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Mat Ryan,3.238198733564552,7.168189354801847,6.358300947368421,3.6559306489775825,tuned
2017-01-09 23:59:59.999999,"Arsenal - Brighton, 2 - 0",Nacho Monreal,3.238198733564552,,,3.238198733564552,tuned
2017-01-10 00:00:00.000000,"Arsenal - Brighton, 2 - 0",Nacho Monreal,3.238198733564552,8.188189354801848,7.495143052631579,3.3658651576485488,tuned
